restaurant_name,review_text
Le Maroc L,We went for the set menu and it was an incredibly generous spread. We noticed the same dish on neighbouring tables looked far better than what we received. We would come back but would lower our expectations from those set by the reviews.
Le Maroc L,"The service was brusque and we were made to feel rushed the entire evening. The kitchen's timing was off throughout and mains arrived before the starters were finished. Perhaps we caught them on a bad night, but we are not inclined to find out."
Le Maroc L,"The lamb was dry and over-salted - a real shame given how good this should be. Several dishes arrived at different times, leaving one of our party waiting while the other ate. The kibbeh were greasy with poorly balanced spicing."
Le Maroc L,The mezze selection here is one of the most generous and flavourful in the city. The manaoushe came straight from the oven and the za'atar was fragrant and generous. The wine list is compact but very well chosen with some excellent value at the mid-price level.
Le Maroc L,The lamb was dry and over-salted - a real shame given how good this should be. We noticed the same dish on neighbouring tables looked far better than what we received. The falafel was dry inside and had been sitting under heat too long.
Le Maroc L,"A feast for the senses - the spices, the colours, the textures. Wonderful. The fatteh was a marvellous combination of crispy bread, yoghurt and chickpeas. We left already looking at dates for a return visit."
Le Maroc L,"There is a real sense that the team here take pride in their work without any hint of arrogance. A feast for the senses - the spices, the colours, the textures. Wonderful. The halloumi was grilled beautifully - squeaky, salty and perfectly charred."
Le Maroc L,We shared four or five small plates and every single one impressed us. The kibbeh were perfectly spiced and not the least bit heavy. The terrace was perfect on a warm Lyon evening - one of the best spots in the city.
Le Maroc Lyon,The tagine arrived lukewarm and the meat was tough - a disappointing centrepiece. We noticed the same dish on neighbouring tables looked far better than what we received. The hummus had a chalky aftertaste that suggested it had not been properly processed.
Le Maroc Lyon,"The lamb dishes here are exceptional - slow-cooked and falling apart beautifully. The fatteh was a marvellous combination of crispy bread, yoghurt and chickpeas. What struck us most was the consistency - every component of every dish was at the same high standard. This is the kind of place that stays in your memory long after the plates are cleared."
Le Maroc Lyon,"The mezze selection here is one of the most generous and flavourful in the city. The bill contained items we had not ordered and required a lengthy discussion to resolve. Worth trying once, though we are not certain we would return."
Le Maroc Lyon,The staff were knowledgeable about every dish and happy to guide first-timers through the menu. The room was noisy to the point where conversation became genuinely difficult. A competent meal without anything memorable to make it truly stand out.
Le Maroc Lyon,"The lamb was dry and over-salted - a real shame given how good this should be. We were made to feel hurried throughout the meal, particularly toward the end. The kibbeh were greasy with poorly balanced spicing."
Le Maroc Lyon,"We shared four or five small plates and every single one impressed us. We were made to feel hurried throughout the meal, particularly toward the end. The highs were high enough to consider a return; the lows gave us reason to hesitate."
Le Maroc Lyon,"A feast for the senses - the spices, the colours, the textures. Wonderful. The manaoushe came straight from the oven and the za'atar was fragrant and generous. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. A meal we will be talking about for a long time."
Le Maroc Lyon,"Warm, fragrant and deeply satisfying - this restaurant took us straight to Beirut. The fattoush was bright and crisp with a beautifully balanced pomegranate dressing. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. Everything about it was right. A true gem of the Lyon dining scene."
Le Maroc Lyon,"We went for the set menu and it was an incredibly generous spread. The kibbeh were perfectly spiced and not the least bit heavy. Small details impressed us: the quality of the butter, the temperature of the plates, the attentiveness without intrusion."
Le Maroc Lyon,This place transports you somewhere warmer the moment you walk through the door. The fattoush was bright and crisp with a beautifully balanced pomegranate dressing. Five stars without a moment's hesitation.
Le Maroc Lyon,"A feast for the senses - the spices, the colours, the textures. Wonderful. The fattoush was bright and crisp with a beautifully balanced pomegranate dressing. Genuinely one of the best evenings we have spent in Lyon."
Le Maroc Lyon,The hummus was shop-bought quality at restaurant prices - not good enough. The bread arrived cold and had clearly been reheated rather than freshly baked. Not the evening we had been looking forward to.
Le Maroc Lyon,"We have tried several Middle Eastern restaurants in Lyon and this is comfortably the best. The chef came out to check on us at the end of the meal, which was a charming touch. Exactly what a great restaurant should be. Cannot wait to go back."
Le Maroc Lyon,"A fantastic spot for a group meal - the sharing format works beautifully here. The bill contained items we had not ordered and required a lengthy discussion to resolve. Three stars feels right - solid, reliable, but not exceptional."
Le Maroc Lyon,"The bread arrives hot from the oven and the dips are outstanding. The sommelier recommended an expensive wine that did not suit the food at all. Not a disappointment exactly, just not the revelation we hoped it would be."
Le Maroc Lyon,The mezze selection here is one of the most generous and flavourful in the city. Our waiter disappeared for long stretches and refills were never offered proactively. A competent meal without anything memorable to make it truly stand out.
Le Maroc Lyon,"A feast for the senses - the spices, the colours, the textures. Wonderful. The service struck the perfect balance - present when needed but never hovering unnecessarily. The manaoushe came straight from the oven and the za'atar was fragrant and generous."
Le Maroc Lyon,A vibrant and welcoming room with food that is packed with character. The kitchen showed real understanding of flavour balance across every course. The slow-roasted lamb shoulder fell from the bone and was magnificent.
Le Maroc Lyon,A fantastic spot for a group meal - the sharing format works beautifully here. There was a lovely energy in the room - other diners clearly as happy as we were. The manaoushe came straight from the oven and the za'atar was fragrant and generous.
Le Maroc Lyon,The bread arrives hot from the oven and the dips are outstanding. The table we were given was too close to the kitchen and the noise was intrusive. We would come back but would lower our expectations from those set by the reviews.
Le Maroc Lyon,"The hummus alone is worth the visit: silky smooth with excellent quality olive oil. The bill contained items we had not ordered and required a lengthy discussion to resolve. Three stars feels right - solid, reliable, but not exceptional."
Le Port,"The moules marinières were plump and sweet in a gorgeous white wine and herb broth. Basic errors - wrong dishes, forgotten items - suggest training issues in the front of house. The highs were high enough to consider a return; the lows gave us reason to hesitate."
Le Port,The bouillabaisse was fragrant and generous and came with a wonderful rouille. The kitchen's timing was off throughout and mains arrived before the starters were finished. Some genuinely good moments but enough to give us pause before booking again.
Le Port,Even the small touches - the amuse-bouche of smoked salmon blinis - showed real craft. The heating in the room was insufficient and we spent much of the meal feeling cold. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Le Port,"The lobster bisque was so good we asked for the bread to mop up every last drop. The room has real warmth to it - a combination of the lighting, the décor and the noise level. Genuinely one of the best evenings we have spent in Lyon."
Le Port,The scallops were seared to golden perfection with a beautifully judged beurre blanc. We noticed the same dish on neighbouring tables looked far better than what we received. Some genuinely good moments but enough to give us pause before booking again.
Le Port,The desserts were an afterthought and arrived before we had finished our mains. The oysters had an off smell that should have been caught before they left the kitchen. The kitchen's timing was off throughout and mains arrived before the starters were finished. We left feeling our time and money had not been well spent.
Le Port,"The room has real warmth to it - a combination of the lighting, the décor and the noise level. The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The sole meunière was cooked with butter at precisely the right temperature - golden, nutty, perfect."
Le Port,"A master class in letting good seafood speak for itself - minimal intervention, maximum flavour. The moules marinières came in a broth so good we drank it from the bowl. Small details impressed us: the quality of the butter, the temperature of the plates, the attentiveness without intrusion."
Le Port,"The lobster bisque was so good we asked for the bread to mop up every last drop. The sole meunière was cooked with butter at precisely the right temperature - golden, nutty, perfect. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. We will absolutely return on our next visit to Lyon."
Le Port,"Light, clean flavours that let the quality of the seafood do all the talking. The heating in the room was insufficient and we spent much of the meal feeling cold. Worth trying once, though we are not certain we would return."
Le Port,The sole was overcooked to the point where the texture had become unpleasant. The oysters had an off smell that should have been caught before they left the kitchen. The pace of service was painfully slow despite the kitchen clearly not being under pressure. Hard to recommend when Lyon has so many restaurants doing this better.
Le Port,"Even the small touches - the amuse-bouche of smoked salmon blinis - showed real craft. The wine we were served was not the one we ordered and it took three requests to correct. Three stars feels right - solid, reliable, but not exceptional."
Le Port,"The waiter guided us through the menu with genuine knowledge and passion for the produce. Basic errors - wrong dishes, forgotten items - suggest training issues in the front of house. We would come back but would lower our expectations from those set by the reviews."
Le Port,"The freshest fish in Lyon, without any doubt. The sourcing here is exceptional. The dessert course was a genuine highlight - creative without being theatrical. Do not miss it if you are anywhere near Lyon."
Le Port,"Light, clean flavours that let the quality of the seafood do all the talking. The pace of service was painfully slow despite the kitchen clearly not being under pressure. Some genuinely good moments but enough to give us pause before booking again."
Le Port,Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. Nobody came to check on us between ordering and the arrival of the mains. A competent meal without anything memorable to make it truly stand out.
Le Port,"Light, clean flavours that let the quality of the seafood do all the talking. The heating in the room was insufficient and we spent much of the meal feeling cold. We would come back but would lower our expectations from those set by the reviews."
Le Port,The scallops were seared to golden perfection with a beautifully judged beurre blanc. The lobster bisque had a richness and depth that suggested real stock rather than a shortcut. We left already looking at dates for a return visit.
Le Port,"The lobster bisque was so good we asked for the bread to mop up every last drop. Our waiter disappeared for long stretches and refills were never offered proactively. Not a disappointment exactly, just not the revelation we hoped it would be."
Le Port,The waiter guided us through the menu with genuine knowledge and passion for the produce. Nobody came to check on us between ordering and the arrival of the mains. We would come back but would lower our expectations from those set by the reviews.
Le Port,"Light, clean flavours that let the quality of the seafood do all the talking. The wine we were served was not the one we ordered and it took three requests to correct. Worth a visit but perhaps not worth crossing the city for."
Le Port,"The waiter guided us through the menu with genuine knowledge and passion for the produce. We were made to feel hurried throughout the meal, particularly toward the end. Worth a visit but perhaps not worth crossing the city for."
Le Port,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The scallops were seared on one side only, which is the correct and difficult thing to do. Exactly what a great restaurant should be. Cannot wait to go back."
Le Port,Even the small touches - the amuse-bouche of smoked salmon blinis - showed real craft. The pace of service was painfully slow despite the kitchen clearly not being under pressure. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Le Port,"The room has real warmth to it - a combination of the lighting, the décor and the noise level. Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. The turbot was beurre blanc-sauced in a way that respected the delicacy of the fish."
Le Port,We have eaten at many seafood restaurants across France and this ranks among the very best. The lobster bisque had a richness and depth that suggested real stock rather than a shortcut. There is a real sense that the team here take pride in their work without any hint of arrogance. A restaurant we will be coming back to without any hesitation.
Le Port,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The turbot was beurre blanc-sauced in a way that respected the delicacy of the fish. Small details impressed us: the quality of the butter, the temperature of the plates, the attentiveness without intrusion."
Le Port,"The pacing of the meal was exactly right - unhurried but never dragging. A master class in letting good seafood speak for itself - minimal intervention, maximum flavour. The scallops were seared on one side only, which is the correct and difficult thing to do."
Le Port,The lobster bisque was thick and salty without any of the depth we hoped for. The mussels were gritty - a basic failure of preparation. Not the evening we had been looking forward to.
Le Port,Even the small touches - the amuse-bouche of smoked salmon blinis - showed real craft. The moules marinières came in a broth so good we drank it from the bowl. The wine list is compact but very well chosen with some excellent value at the mid-price level.
Le Port,Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. The table we were given was too close to the kitchen and the noise was intrusive. We would come back but would lower our expectations from those set by the reviews.
Le Port,"Light, clean flavours that let the quality of the seafood do all the talking. The room was noisy to the point where conversation became genuinely difficult. Some genuinely good moments but enough to give us pause before booking again."
Le Port,Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent. The lobster bisque was so good we asked for the bread to mop up every last drop. The oysters were of exceptional quality - the brininess perfectly counterbalanced.
Le Port,"The chef came out to check on us at the end of the meal, which was a charming touch. The freshest fish in Lyon, without any doubt. The sourcing here is exceptional. The crab salad was dressed lightly with lemon and the freshness was extraordinary."
Le Port,"We shared the catch of the day which had arrived that morning. You could taste it. We noticed the same dish on neighbouring tables looked far better than what we received. Worth trying once, though we are not certain we would return."
Le Port,"A master class in letting good seafood speak for itself - minimal intervention, maximum flavour. The crab salad was dressed lightly with lemon and the freshness was extraordinary. We asked for a recommendation on the cheese and were guided to something we had never tried before."
Le Port,"The waiter guided us through the menu with genuine knowledge and passion for the produce. The sole meunière was cooked with butter at precisely the right temperature - golden, nutty, perfect. An experience that reminded us why we love eating out."
Le Port,We shared the catch of the day which had arrived that morning. You could taste it. The crab salad was dressed lightly with lemon and the freshness was extraordinary. The terrace was perfect on a warm Lyon evening - one of the best spots in the city. A wonderful evening from start to finish. Highly recommended.
Le Port,"Three items we wanted were off the menu without any prior notice. The plateau de fruits de mer looked impressive but most of the shellfish was past its best. When we raised our concerns, the response from the manager was indifferent at best. Save your money and your evening for somewhere that will value both."
Le Port,"There was a lovely energy in the room - other diners clearly as happy as we were. The freshest fish in Lyon, without any doubt. The sourcing here is exceptional. The oysters were of exceptional quality - the brininess perfectly counterbalanced."
Le Port,"Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. The bill contained items we had not ordered and required a lengthy discussion to resolve. Worth trying once, though we are not certain we would return."
Le Port,We shared the catch of the day which had arrived that morning. You could taste it. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. One of the standout meals of our trip - possibly the best.
Le Port De Lyon,"We have eaten at many seafood restaurants across France and this ranks among the very best. The bill contained items we had not ordered and required a lengthy discussion to resolve. Three stars feels right - solid, reliable, but not exceptional."
Le Port De Lyon,A shame because the setting is wonderful but the kitchen let it down repeatedly. The oysters had an off smell that should have been caught before they left the kitchen. Not somewhere we would rush back to given the number of better options nearby.
Le Port De Lyon,We paid a lot of money for a plateau that felt like it had been sitting out too long. The heating in the room was insufficient and we spent much of the meal feeling cold. The mussels were gritty - a basic failure of preparation.
Le Port De Lyon,"The moules marinières were plump and sweet in a gorgeous white wine and herb broth. The moules marinières came in a broth so good we drank it from the bowl. The chef came out to check on us at the end of the meal, which was a charming touch."
Le Port De Lyon,We paid a lot of money for a plateau that felt like it had been sitting out too long. The pace of service was painfully slow despite the kitchen clearly not being under pressure. The plateau de fruits de mer looked impressive but most of the shellfish was past its best.
Le Port De Lyon,"The kitchen showed real understanding of flavour balance across every course. The freshest fish in Lyon, without any doubt. The sourcing here is exceptional. The scallops were seared on one side only, which is the correct and difficult thing to do."
Le Port De Lyon,The mussels were gritty and the broth thin - a poor execution of a classic dish. The heating in the room was insufficient and we spent much of the meal feeling cold. The scallops had not been properly dried before searing and steamed instead of caramelised.
Le Port De Lyon,"A master class in letting good seafood speak for itself - minimal intervention, maximum flavour. The table we were given was too close to the kitchen and the noise was intrusive. Three stars feels right - solid, reliable, but not exceptional."
Le Port De Lyon,We have eaten at many seafood restaurants across France and this ranks among the very best. The bread course alone would have been worth the visit. The oysters were of exceptional quality - the brininess perfectly counterbalanced.
Le Port De Lyon,"We have eaten at many seafood restaurants across France and this ranks among the very best. The bill contained items we had not ordered and required a lengthy discussion to resolve. Not a disappointment exactly, just not the revelation we hoped it would be."
Le Port De Lyon,"We would not recommend this restaurant to anyone who takes their seafood seriously. The mussels were gritty - a basic failure of preparation. When we raised our concerns, the response from the manager was indifferent at best."
Le Port De Lyon,"The scallops were seared to golden perfection with a beautifully judged beurre blanc. The chef came out to check on us at the end of the meal, which was a charming touch. The moules marinières came in a broth so good we drank it from the bowl."
Le Port De Lyon,The lobster bisque was so good we asked for the bread to mop up every last drop. The heating in the room was insufficient and we spent much of the meal feeling cold. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Le Port De Lyon,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The kitchen showed real understanding of flavour balance across every course. A wonderful evening from start to finish. Highly recommended."
Le Port De Lyon,The bouillabaisse was fragrant and generous and came with a wonderful rouille. The turbot was beurre blanc-sauced in a way that respected the delicacy of the fish. Everything about it was right. A true gem of the Lyon dining scene.
Le Port L,The scallops were seared to golden perfection with a beautifully judged beurre blanc. The crab salad was dressed lightly with lemon and the freshness was extraordinary. A wonderful evening from start to finish. Highly recommended.
Le Port L,"This is not cheap and the standard of the seafood does not justify the pricing. The lobster bisque was so salty we could barely drink it. We were made to feel hurried throughout the meal, particularly toward the end. Not somewhere we would rush back to given the number of better options nearby."
Le Port L,"The moules marinières were plump and sweet in a gorgeous white wine and herb broth. The wine we were served was not the one we ordered and it took three requests to correct. Not a disappointment exactly, just not the revelation we hoped it would be."
Le Port L,The moules marinières were plump and sweet in a gorgeous white wine and herb broth. The wine we were served was not the one we ordered and it took three requests to correct. We would come back but would lower our expectations from those set by the reviews.
Le Port L,"A master class in letting good seafood speak for itself - minimal intervention, maximum flavour. The room was noisy to the point where conversation became genuinely difficult. Some genuinely good moments but enough to give us pause before booking again."
Le Port L,The scallops were seared to golden perfection with a beautifully judged beurre blanc. We asked twice for the bread to be replenished and it never arrived. We would come back but would lower our expectations from those set by the reviews.
Le Port L,The lobster bisque was so good we asked for the bread to mop up every last drop. The service struck the perfect balance - present when needed but never hovering unnecessarily. Genuinely one of the best evenings we have spent in Lyon.
Le Port L,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The kitchen's timing was off throughout and mains arrived before the starters were finished. Worth a visit but perhaps not worth crossing the city for."
Le Port L,The lobster bisque was so good we asked for the bread to mop up every last drop. The crab salad was dressed lightly with lemon and the freshness was extraordinary. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore.
Le Port L Lyon,"The service was too rushed - we felt as though they wanted to turn the table. The oysters had an off smell that should have been caught before they left the kitchen. We were made to feel hurried throughout the meal, particularly toward the end."
Le Port L Lyon,"The freshest fish in Lyon, without any doubt. The sourcing here is exceptional. The bill contained items we had not ordered and required a lengthy discussion to resolve. The highs were high enough to consider a return; the lows gave us reason to hesitate."
Le Port L Lyon,The kitchen showed real understanding of flavour balance across every course. Even the small touches - the amuse-bouche of smoked salmon blinis - showed real craft. The oysters were of exceptional quality - the brininess perfectly counterbalanced.
Le Port L Lyon,"We ordered the plateau de fruits de mer and it was an absolute showstopper. The oysters were of exceptional quality - the brininess perfectly counterbalanced. The cheese trolley was a highlight - vast, expertly kept, and guided brilliantly by the waiter. We left already looking at dates for a return visit."
Le Port L Lyon,We have eaten at many seafood restaurants across France and this ranks among the very best. The table we were given was too close to the kitchen and the noise was intrusive. We would come back but would lower our expectations from those set by the reviews.
Le Port L Lyon,A beautiful room that smells faintly of the sea and delivers on that promise in every dish. The moules marinières came in a broth so good we drank it from the bowl. Wines by the glass were of an excellent standard and the list had been curated with thought.
Le Port L Lyon,"The scallops were seared to golden perfection with a beautifully judged beurre blanc. We were made to feel hurried throughout the meal, particularly toward the end. The highs were high enough to consider a return; the lows gave us reason to hesitate."
Le Port L Lyon,"Small details impressed us: the quality of the butter, the temperature of the plates, the attentiveness without intrusion. The freshest fish in Lyon, without any doubt. The sourcing here is exceptional. The sole meunière was cooked with butter at precisely the right temperature - golden, nutty, perfect."
Le Port L Lyon,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The crab salad was dressed lightly with lemon and the freshness was extraordinary. The kitchen showed real understanding of flavour balance across every course."
Le Port Lyon,We ordered the plateau de fruits de mer and it was an absolute showstopper. The moules marinières came in a broth so good we drank it from the bowl. The set lunch is extraordinary value for what you receive. We left already looking at dates for a return visit.
Le Port Lyon,"A master class in letting good seafood speak for itself - minimal intervention, maximum flavour. The sommelier recommended an expensive wine that did not suit the food at all. The highs were high enough to consider a return; the lows gave us reason to hesitate."
Le Port Lyon,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The sole meunière was cooked with butter at precisely the right temperature - golden, nutty, perfect. Already recommended to two friends who are visiting later this year."
Le Port Lyon,"The lobster bisque was so good we asked for the bread to mop up every last drop. The heating in the room was insufficient and we spent much of the meal feeling cold. Three stars feels right - solid, reliable, but not exceptional."
Le Port Lyon,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. The crab salad was dressed lightly with lemon and the freshness was extraordinary. Already recommended to two friends who are visiting later this year."
Le Port Lyon,We ordered the plateau de fruits de mer and it was an absolute showstopper. The sommelier recommended an expensive wine that did not suit the food at all. Worth a visit but perhaps not worth crossing the city for.
Le Port Lyon,A beautiful room that smells faintly of the sea and delivers on that promise in every dish. The oysters were of exceptional quality - the brininess perfectly counterbalanced. Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent. Do not miss it if you are anywhere near Lyon.
Le Port Lyon,"The freshest fish in Lyon, without any doubt. The sourcing here is exceptional. The moules marinières came in a broth so good we drank it from the bowl. What struck us most was the consistency - every component of every dish was at the same high standard."
Le Port Lyon,"The bouillabaisse was fragrant and generous and came with a wonderful rouille. The sommelier recommended an expensive wine that did not suit the food at all. Not a disappointment exactly, just not the revelation we hoped it would be."
Le Port Lyon,"The moules marinières were plump and sweet in a gorgeous white wine and herb broth. The bread course alone would have been worth the visit. We left full, happy and already planning our return."
Le Port Lyon,"The scallops were seared to golden perfection with a beautifully judged beurre blanc. The turbot was beurre blanc-sauced in a way that respected the delicacy of the fish. Small details impressed us: the quality of the butter, the temperature of the plates, the attentiveness without intrusion. Already recommended to two friends who are visiting later this year."
Le Port Lyon,The waiter guided us through the menu with genuine knowledge and passion for the produce. The wine we were served was not the one we ordered and it took three requests to correct. Worth a visit but perhaps not worth crossing the city for.
Le Port Lyon,A beautiful room that smells faintly of the sea and delivers on that promise in every dish. The moules marinières came in a broth so good we drank it from the bowl. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. One of the standout meals of our trip - possibly the best.
Le Port Lyon,"This is not cheap and the standard of the seafood does not justify the pricing. The lobster bisque was so salty we could barely drink it. Several dishes arrived at different times, leaving one of our party waiting while the other ate. Not the evening we had been looking forward to."
Le Port Lyon,The moules marinières were plump and sweet in a gorgeous white wine and herb broth. What struck us most was the consistency - every component of every dish was at the same high standard. Do not miss it if you are anywhere near Lyon.
Le Port Lyon,"A master class in letting good seafood speak for itself - minimal intervention, maximum flavour. The sommelier recommended an expensive wine that did not suit the food at all. Worth trying once, though we are not certain we would return."
Le Wok L Lyon,The flavours here are authentic and bold - a lovely change of pace in Lyon. The sommelier recommended an expensive wine that did not suit the food at all. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Le Wok L Lyon,Not recommended for anyone familiar with real Asian cooking - this misses the mark. The sommelier recommended an expensive wine that did not suit the food at all. Not somewhere we would rush back to given the number of better options nearby.
Le Wok L Lyon,The dumpling wrappers were gummy and thick - a basic technical failure. The set menu offered very poor value given the size of the portions. The bao bun dough had not proved properly and was dense rather than pillowy.
Le Wok L Lyon,"Disappointing visit - the flavours lacked depth and the dishes felt rushed. Several dishes arrived at different times, leaving one of our party waiting while the other ate. A missed opportunity given the potential of the concept and the setting."
Le Wok L Lyon,"Disappointing visit - the flavours lacked depth and the dishes felt rushed. The bao bun dough had not proved properly and was dense rather than pillowy. The pace of service was painfully slow despite the kitchen clearly not being under pressure. Perhaps we caught them on a bad night, but we are not inclined to find out."
Le Wok L Lyon,The teppanyaki was overcooked and the showmanship could not compensate for that. The spring rolls were greasy with oil and the wrapper had gone soft. We have given this place multiple chances now and the result is always the same.
Le Wok L Lyon,"Best Asian food we have had outside of Paris and honestly it rivals Paris too. The set menu offered very poor value given the size of the portions. Three stars feels right - solid, reliable, but not exceptional."
Le Wok L Lyon,"The sushi was impeccably fresh and the chef clearly takes sourcing seriously. Every piece of nigiri was perfectly seasoned, the fish cut at exactly the right thickness. The dessert course was a genuine highlight - creative without being theatrical."
Le Wok L Lyon,Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent. The flavours here are authentic and bold - a lovely change of pace in Lyon. The bao buns were pillowy and the slow-braised filling was rich and deeply savoury.
Le Wok L Lyon,The dumpling wrappers were gummy and thick - a basic technical failure. The sushi rice was the wrong temperature and the fish had been cut too thickly. The sommelier recommended an expensive wine that did not suit the food at all.
Le Wok L Lyon,We were craving something different from the usual bouchon fare and this delivered brilliantly. The char siu arrived with a lacquered glaze and beautifully caramelised edges. We will absolutely return on our next visit to Lyon.
Le Wok L Lyon,We shared several dishes and every single one was a highlight. There was a lovely energy in the room - other diners clearly as happy as we were. Everything about it was right. A true gem of the Lyon dining scene.
Le Wok L Lyon,We tried several dishes and struggled to find one that genuinely impressed us. We noticed the same dish on neighbouring tables looked far better than what we received. The stir fry tasted flat - insufficient heat in the wok and too much soy sauce.
Le Wok L Lyon,The sushi was impeccably fresh and the chef clearly takes sourcing seriously. The char siu arrived with a lacquered glaze and beautifully caramelised edges. Exactly what a great restaurant should be. Cannot wait to go back.
Le Wok L Lyon,"Came here after seeing it recommended online and the reality matched the expectation perfectly. The cheese trolley was a highlight - vast, expertly kept, and guided brilliantly by the waiter. A meal we will be talking about for a long time."
Le Wok Lyon,"We were craving something different from the usual bouchon fare and this delivered brilliantly. When we raised our concerns, the response from the manager was indifferent at best. The highs were high enough to consider a return; the lows gave us reason to hesitate."
Le Wok Lyon,Rare to find this level of authenticity in a French city - hugely impressive. What struck us most was the consistency - every component of every dish was at the same high standard. The ramen broth had depth that only comes from a proper twelve-hour bone stock.
Le Wok Lyon,We have eaten authentic Asian food across the city and this does not compare. The wine we were served was not the one we ordered and it took three requests to correct. One poor visit can be forgiven but this was a pattern of issues we could not overlook.
Le Wok Lyon,"Best Asian food we have had outside of Paris and honestly it rivals Paris too. The wine we were served was not the one we ordered and it took three requests to correct. Worth trying once, though we are not certain we would return."
Le Wok Lyon,Came here after seeing it recommended online and the reality matched the expectation perfectly. There is a real sense that the team here take pride in their work without any hint of arrogance. The ramen broth had depth that only comes from a proper twelve-hour bone stock.
Le Wok Lyon,"Best Asian food we have had outside of Paris and honestly it rivals Paris too. Several dishes arrived at different times, leaving one of our party waiting while the other ate. Not a disappointment exactly, just not the revelation we hoped it would be."
Le Wok Lyon,The flavours here are authentic and bold - a lovely change of pace in Lyon. The set menu offered very poor value given the size of the portions. A competent meal without anything memorable to make it truly stand out.
Le Wok Lyon,The teppanyaki was overcooked and the showmanship could not compensate for that. The spring rolls were greasy with oil and the wrapper had gone soft. The set menu offered very poor value given the size of the portions. We left feeling our time and money had not been well spent.
Le Wok Lyon,"Finally, a place in Lyon that does dim sum properly. Our waiter disappeared for long stretches and refills were never offered proactively. Some genuinely good moments but enough to give us pause before booking again."
Le Wok Lyon,We shared several dishes and every single one was a highlight. The bread course alone would have been worth the visit. This is the kind of place that stays in your memory long after the plates are cleared.
Le Wok Lyon,"The room has real warmth to it - a combination of the lighting, the décor and the noise level. Elegant interior, thoughtful service and food that made us slow down and savour every bite. The bao buns were pillowy and the slow-braised filling was rich and deeply savoury."
Le Wok Lyon,We were a group of six and everyone around the table was delighted with their dishes. The wine we were served was not the one we ordered and it took three requests to correct. Some genuinely good moments but enough to give us pause before booking again.
Le Wok Lyon,The dumpling wrappers were gummy and thick - a basic technical failure. The sushi rice was the wrong temperature and the fish had been cut too thickly. We have given this place multiple chances now and the result is always the same.
Le Wok Lyon,Lyon is not short on great food but this brings something entirely different to the table. We asked for a recommendation on the cheese and were guided to something we had never tried before. The char siu arrived with a lacquered glaze and beautifully caramelised edges.
Le Wok Lyon,The sushi was impeccably fresh and the chef clearly takes sourcing seriously. The pace of service was painfully slow despite the kitchen clearly not being under pressure. Some genuinely good moments but enough to give us pause before booking again.
Le Wok Lyon,We were a group of six and everyone around the table was delighted with their dishes. The ramen broth had depth that only comes from a proper twelve-hour bone stock. A meal we will be talking about for a long time.
Le Wok Lyon,"Elegant interior, thoughtful service and food that made us slow down and savour every bite. We asked twice for the bread to be replenished and it never arrived. A competent meal without anything memorable to make it truly stand out."
Le Wok Lyon,Lyon is not short on great food but this brings something entirely different to the table. The table we were given was too close to the kitchen and the noise was intrusive. We would come back but would lower our expectations from those set by the reviews.
Le Wok Lyon,The sushi was impeccably fresh and the chef clearly takes sourcing seriously. We noticed the same dish on neighbouring tables looked far better than what we received. Worth a visit but perhaps not worth crossing the city for.
Le Wok Lyon,We were a group of six and everyone around the table was delighted with their dishes. The set menu offered very poor value given the size of the portions. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Le Wok Lyon,The teppanyaki show was entertaining and the food was just as impressive. The bread course alone would have been worth the visit. The char siu arrived with a lacquered glaze and beautifully caramelised edges.
Le Wok Lyon,Best Asian food we have had outside of Paris and honestly it rivals Paris too. The laksa was the real deal - coconut-rich broth with perfectly cooked noodles. Exactly what a great restaurant should be. Cannot wait to go back.
Le Wok Lyon,We left feeling underwhelmed by dishes that barely scratched the surface of the cuisine. Nobody came to check on us between ordering and the arrival of the mains. Hard to recommend when Lyon has so many restaurants doing this better.
